epoch,train_accs,val_accs,predictions,converged,genome,arch,flops
12,98.57970649367007,94.41295036533133,107.68868796464268,False,"[[1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1]]",33,648.8936
13,98.71984631857404,98.5071806500378,111.06080136604491,False,"[[1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1]]",33,648.8936
14,98.94186559173647,97.87100025195264,110.52940291296012,False,"[[1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1]]",33,648.8936
15,99.03476727341436,98.74023683547492,108.88954726213854,False,"[[1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1]]",33,648.8936
16,99.21269761289916,97.70093222474176,105.57445692842002,False,"[[1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1]]",33,648.8936
17,99.36228506644832,96.23330813807004,102.45587609250316,False,"[[1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1]]",33,648.8936
18,99.38275492851294,98.8599143361048,102.14077048228958,False,"[[1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1]]",33,648.8936
19,99.59060275870756,98.80322499370118,101.69191180372977,False,"[[1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1]]",33,648.8936
20,99.67405681174026,99.0047871000252,101.33143426284263,False,"[[1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1]]",33,648.8936
21,99.67248220696604,99.27563618039808,101.07071860109076,False,"[[1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1]]",33,648.8936
22,99.71027272154689,99.27563618039808,100.81186730884774,False,"[[1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1]]",33,648.8936
23,99.77168230774076,99.28823381204332,100.57654008462212,False,"[[1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1]]",33,648.8936
24,99.78900296025698,99.30083144368858,100.36932239430912,False,"[[1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1]]",33,648.8936
0,91.27196573660012,89.58175862937767,inf,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 1, 0, 1, 1, 0, 0], [1, 1, 1, 0, 1, 1, 0]]",44,1009.0611
1,96.92637148075832,98.27412446460066,inf,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 1, 0, 1, 1, 0, 0], [1, 1, 1, 0, 1, 1, 0]]",44,1009.0611
2,98.34036656799144,97.64424288233812,inf,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 1, 0, 1, 1, 0, 0], [1, 1, 1, 0, 1, 1, 0]]",44,1009.0611
3,98.83794167663916,98.1103552532124,inf,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 1, 0, 1, 1, 0, 0], [1, 1, 1, 0, 1, 1, 0]]",44,1009.0611
4,99.2615103608994,96.8442932728647,inf,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 1, 0, 1, 1, 0, 0], [1, 1, 1, 0, 1, 1, 0]]",44,1009.0611
5,99.33709139006108,99.47089947089948,inf,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 1, 0, 1, 1, 0, 0], [1, 1, 1, 0, 1, 1, 0]]",44,1009.0611
6,99.5244693581911,99.49609473418997,98.31470299113322,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 1, 0, 1, 1, 0, 0], [1, 1, 1, 0, 1, 1, 0]]",44,1009.0611
7,99.56225987277192,95.326278659612,97.88090016931596,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 1, 0, 1, 1, 0, 0], [1, 1, 1, 0, 1, 1, 0]]",44,1009.0611
8,99.71027272154689,83.28294280675233,96.05615549124764,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 1, 0, 1, 1, 0, 0], [1, 1, 1, 0, 1, 1, 0]]",44,1009.0611
9,99.83309189393462,99.54648526077098,96.44397014233697,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 1, 0, 1, 1, 0, 0], [1, 1, 1, 0, 1, 1, 0]]",44,1009.0611
10,99.89607608490267,99.5527840765936,96.75485238184729,True,"[[0, 1, 0, 1, 0, 1, 1], [0, 1, 0, 1, 1, 0, 0], [1, 1, 1, 0, 1, 1, 0]]",44,1009.0611
11,99.95118725199974,99.83623078861174,97.03497885410007,True,"[[0, 1, 0, 1, 0, 1, 1], [0, 1, 0, 1, 1, 0, 0], [1, 1, 1, 0, 1, 1, 0]]",44,1009.0611
