epoch,train_accs,val_accs,epoch_times,predictions,converged,params,function,penguin_times,genome,architecture,flops,arch
20,97.68533098192354,95.4018644494835,61.18367147445679,98.73679174046964,False,[148.3459318    1.00861882 479.93167563],"[86.86528591 87.39064873 87.91152222 88.42794477 88.93995439 89.4475888
 89.95088539 90.44988122 90.94461304 91.43511729 91.9214301  92.40358729
 92.88162435 93.35557651 93.82547866 94.29136541 94.75327109 95.2112297
 95.66527497 96.11544034 96.56175898]",0.0824828147888183,"[[0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 1, 1, 0, 0]]","[[[0], [0, 0], [0, 1, 1], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 0], [1, 1, 0], [0]]]",648.8936,15
21,97.64124204824589,97.10254472159234,61.22303724288941,98.79304918612488,False,[155.29678704   1.00768577 551.9205882 ],"[86.87328155 87.39515784 87.91305371 88.42699951 88.93702537 89.44316118
 89.94543662 90.44388113 90.93852393 91.42939402 91.91652016 92.39993093
 92.87965464 93.35571944 93.82815321 94.29698366 94.76223827 95.22394432
 95.68212886 96.13681876 96.58804068 97.03582106]",0.092057466506958,"[[0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 1, 1, 0, 0]]","[[[0], [0, 0], [0, 1, 1], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 0], [1, 1, 0], [0]]]",648.8936,15
22,97.84908987844052,97.00176366843031,61.35507249832153,98.56757009099266,True,[133.28065884   1.01171504 329.55336934],"[86.83465283 87.37246894 87.90405747 88.42949054 88.94883941 89.46217455
 89.96956558 90.47108133 90.96678985 91.45675836 91.94105334 92.41974048
 92.89288472 93.36055024 93.82280049 94.27969816 94.73130524 95.17768298
 95.61889195 96.05499199 96.48604226 96.91210123 97.3332267 ]",0.0553324222564697,"[[0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 1, 1, 0, 0]]","[[[0], [0, 0], [0, 1, 1], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 0], [1, 1, 0], [0]]]",648.8936,15
0,90.4138061346602,93.77047115142354,119.82605147361755,inf,False,,,0.0001013278961181,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 1], [0, 1, 1], [1]], [[1], [0, 0], [0, 0, 1], [0]]]",991.0611,6
1,95.76116394784908,95.20660115898212,70.75675797462463,inf,False,,,0.0001084804534912,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 1], [0, 1, 1], [1]], [[1], [0, 0], [0, 0, 1], [0]]]",991.0611,6
2,97.51369906153556,91.67296548248927,70.81584882736206,inf,False,,,0.0001032352447509,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 1], [0, 1, 1], [1]], [[1], [0, 0], [0, 0, 1], [0]]]",991.0611,6
3,98.16558543805505,97.05215419501134,70.64149832725525,inf,False,"[inf, inf, inf]",inf,0.0810122489929199,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 1], [0, 1, 1], [1]], [[1], [0, 0], [0, 0, 1], [0]]]",991.0611,6
4,98.65213831328336,95.69160997732426,70.65343046188354,inf,False,"[inf, inf, inf]",inf,0.1082804203033447,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 1], [0, 1, 1], [1]], [[1], [0, 0], [0, 0, 1], [0]]]",991.0611,6
5,98.94658940605908,91.54069035021416,70.69541239738464,94.15575270749048,False,[95.15575271  1.         30.46967735],[94.15575271 94.15575271 94.15575271 94.15575271 94.15575271 94.15575271],0.006115436553955,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 1], [0, 1, 1], [1]], [[1], [0, 0], [0, 0, 1], [0]]]",991.0611,6
6,99.17648170309252,99.08667170571933,70.70463037490845,inf,False,"[inf, inf, inf]",inf,0.0863711833953857,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 1], [0, 1, 1], [1]], [[1], [0, 0], [0, 0, 1], [0]]]",991.0611,6
7,99.31819613277068,98.82212144116906,70.6838686466217,inf,False,"[inf, inf, inf]",inf,0.0963470935821533,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 1], [0, 1, 1], [1]], [[1], [0, 0], [0, 0, 1], [0]]]",991.0611,6
8,99.422120047868,85.39304610733183,70.68028163909912,94.3595926432855,False,[9.43595926e+01 3.89950415e+05 5.04217043e-29],"[93.35959264 94.35959008 94.35959264 94.35959264 94.35959264 94.35959264
 94.35959264 94.35959264 94.35959264]",0.0181570053100585,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 1], [0, 1, 1], [1]], [[1], [0, 0], [0, 0, 1], [0]]]",991.0611,6
9,99.63941550670782,94.4822373393802,70.72950291633606,94.3718569923112,False,[9.43718570e+01 6.79259621e+05 3.43648798e-28],"[93.37185699 94.37185552 94.37185699 94.37185699 94.37185699 94.37185699
 94.37185699 94.37185699 94.37185699 94.37185699]",0.0193476676940917,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 1], [0, 1, 1], [1]], [[1], [0, 0], [0, 0, 1], [0]]]",991.0611,6
10,99.73861560748252,99.46460065507684,70.79244303703308,95.08602026950776,False,[95.0860805   1.48830819  0.56242008],"[93.83545886 94.245783   94.52148138 94.70672418 94.83118953 94.91481827
 94.97100875 95.00876335 95.03413081 95.0511753  95.06262756]",0.0037534236907958,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 1], [0, 1, 1], [1]], [[1], [0, 0], [0, 0, 1], [0]]]",991.0611,6
11,99.75593625999872,98.94179894179894,70.96514248847961,inf,False,"[inf, inf, inf]",inf,0.1499166488647461,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 1], [0, 1, 1], [1]], [[1], [0, 0], [0, 0, 1], [0]]]",991.0611,6
12,99.8141966366442,99.58427815570673,70.85101318359375,inf,False,"[inf, inf, inf]",inf,0.1135096549987793,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 1], [0, 1, 1], [1]], [[1], [0, 0], [0, 0, 1], [0]]]",991.0611,6
13,99.88505385148328,99.48979591836736,70.77790379524231,inf,False,"[inf, inf, inf]",inf,0.1044490337371826,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 1], [0, 1, 1], [1]], [[1], [0, 0], [0, 0, 1], [0]]]",991.0611,6
14,99.92756818038671,99.25044091710758,70.72530245780945,inf,False,"[inf, inf, inf]",inf,0.0935544967651367,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 1], [0, 1, 1], [1]], [[1], [0, 0], [0, 0, 1], [0]]]",991.0611,6
15,99.94646343767714,99.58427815570673,70.65031552314758,inf,False,"[inf, inf, inf]",inf,0.0891399383544921,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 1], [0, 1, 1], [1]], [[1], [0, 0], [0, 0, 1], [0]]]",991.0611,6
16,99.98110474270958,99.86772486772487,70.7091794013977,inf,False,"[inf, inf, inf]",inf,0.0911698341369628,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 1], [0, 1, 1], [1]], [[1], [0, 0], [0, 0, 1], [0]]]",991.0611,6
17,99.984253952258,99.798437893676,70.69018888473511,103.18402416594024,False,[1.99999927e+02 1.00398576e+00 1.17457323e+03],"[ 93.06108386  93.48562387  93.90847849  94.3296544   94.74915827
  95.16699674  95.58317642  95.99770389  96.41058572  96.82182844
  97.23143854  97.63942253  98.04578684  98.45053792  98.85368216
  99.25522595  99.65517563 100.05353754]",0.0977959632873535,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 1], [0, 1, 1], [1]], [[1], [0, 0], [0, 0, 1], [0]]]",991.0611,6
18,99.97953013793538,99.89292013101536,70.83336043357849,inf,False,"[inf, inf, inf]",inf,0.0822894573211669,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 1], [0, 1, 1], [1]], [[1], [0, 0], [0, 0, 1], [0]]]",991.0611,6
19,99.9968507904516,99.88032249937012,70.68343901634216,inf,False,"[inf, inf, inf]",inf,0.0833582878112793,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 1], [0, 1, 1], [1]], [[1], [0, 0], [0, 0, 1], [0]]]",991.0611,6
20,99.9937015809032,99.899218946838,70.71645832061768,inf,False,"[inf, inf, inf]",inf,0.1013000011444091,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 1], [0, 1, 1], [1]], [[1], [0, 0], [0, 0, 1], [0]]]",991.0611,6
21,99.9952761856774,99.8551272360796,70.7192313671112,102.19472282592544,False,[147.65836208   1.0071539  560.44932569],"[ 93.32580575  93.71173439  94.09492175  94.47538729  94.85315036
  95.22823015  95.60064571  95.97041597  96.33755973  96.70209563
  97.06404221  97.42341785  97.78024081  98.13452923  98.48630111
  98.83557432  99.18236662  99.52669563  99.86857883 100.20803362
 100.54507722 100.87972678]",0.0842063426971435,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 1], [0, 1, 1], [1]], [[1], [0, 0], [0, 0, 1], [0]]]",991.0611,6
22,100.0,99.92441421012848,70.70918035507202,101.67584580096006,False,[115.76216235   1.01890651 166.22814927],"[ 93.2635422   93.68101957  94.09075037  94.49287833  94.88754452
  95.27488742  95.6550429   96.02814433  96.39432261  96.7537062
  97.10642119  97.4525913   97.79233798  98.12578044  98.45303564
  98.77421839  99.08944138  99.39881519  99.70244835 100.00044739
 100.29291686 100.57995935 100.86167557]",0.0359070301055908,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 1], [0, 1, 1], [1]], [[1], [0, 0], [0, 0, 1], [0]]]",991.0611,6
23,99.9984253952258,99.91811539430589,70.69712114334106,101.28930147835332,False,[108.97341066   1.02916811  95.92510504],"[ 93.20632176  93.65318378  94.08738109  94.50927263  94.91920715
  95.31752353  95.70455105  96.08060966  96.44601022  96.80105481
  97.14603692  97.48124174  97.80694637  98.12342006  98.43092443
  98.72971369  99.02003482  99.30212784  99.57622594  99.84255569
 100.10133729 100.35278463 100.5971056  100.83450216]",0.0206477642059326,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 1], [0, 1, 1], [1]], [[1], [0, 0], [0, 0, 1], [0]]]",991.0611,6
24,99.9968507904516,99.88032249937012,70.70818829536438,100.98791133193372,False,[106.00653366   1.03833436  67.88271435],"[ 93.15321966  93.62775228  94.08476558  94.52490637  94.94879757
  95.35703908  95.7502087   96.12886285  96.49353744  96.84474857
  97.18299331  97.50875036  97.82248076  98.12462852  98.41562126
  98.69587081  98.96577381  99.22571223  99.47605397  99.71715331
  99.94935149 100.17297713 100.38834671 100.59576504 100.79552568]",0.0169925689697265,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 1], [0, 1, 1], [1]], [[1], [0, 0], [0, 0, 1], [0]]]",991.0611,6
0,87.05674875606223,86.0355253212396,395.6654644012451,inf,False,,,0.0003106594085693,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 1, 1], [1]]]",757.7318,68
1,92.7615418529949,61.4071554547745,72.8879644870758,inf,False,,,0.0001640319824218,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 1, 1], [1]]]",757.7318,68
2,94.22120047867983,87.39606953892668,72.85408282279968,inf,False,,,0.0001192092895507,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 1, 1], [1]]]",757.7318,68
3,94.78963280216664,86.10481229528848,73.04438471794128,127.15749931703364,False,[199.99974121   1.02137216 227.78526325],[76.40962841 78.99574547 81.52774816 84.00676882],0.0629913806915283,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 1, 1], [1]]]",757.7318,68
4,95.4982049505574,90.52658100277148,72.96493411064148,138.11582284365318,False,[199.99419645   1.02831554 172.73873987],[75.62899937 79.05350047 82.38370502 85.62220958 88.77153916],0.0550589561462402,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 1, 1], [1]]]",757.7318,68
5,95.63047175159036,84.77576215671453,72.97278213500977,124.17746437935509,False,[199.99984605   1.01955446 248.50791916],[76.95649798 79.31639763 81.63103578 83.90128051 86.12798328 88.31197919],0.0848615169525146,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 1, 1], [1]]]",757.7318,68
6,95.8650878629464,82.06727135298564,72.95291924476624,90.03100665930448,False,[90.13269121  1.21200909 13.11167503],"[77.69035466 79.866814   81.66255905 83.14418576 84.36664087 85.37525963
 86.20744709]",0.0107285976409912,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 1, 1], [1]]]",757.7318,68
7,96.22094854191596,87.8243890148652,72.9724531173706,91.3756332344202,False,[91.58196548  1.18353536 15.63376197],"[77.64725213 79.80816146 81.63397032 83.17664401 84.48008938 85.58140449
 86.51193445 87.29816357]",0.0107538700103759,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 1, 1], [1]]]",757.7318,68
8,96.58625684953076,93.07130259511212,72.97069358825684,inf,False,"[inf, inf, inf]",inf,0.0973169803619384,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 1, 1], [1]]]",757.7318,68
9,97.01612395288782,91.87452758881332,72.92037558555603,111.21923104200332,False,[158.44093714   1.02160874 205.31382561],"[77.85548184 79.55999949 81.22846373 82.86163715 84.46026622 86.02508159
 87.5567985  89.05611701 90.52372243 91.96028553]",0.0844001770019531,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 1, 1], [1]]]",757.7318,68
10,97.1688606159854,93.80826404635928,72.94112038612366,113.4433360503854,False,[199.99997082   1.01386196 349.02663156],"[77.88437579 79.55399367 81.2007838  82.8250583  84.42712501 86.00728755
 87.56584543 89.10309401 90.61932466 92.11482475 93.5898777 ]",0.1039721965789794,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 1, 1], [1]]]",757.7318,68
11,97.21609875921143,95.06802721088437,73.0880651473999,113.45753424386788,False,[199.99970481   1.01386958 348.83782518],"[77.88158957 79.55214651 81.19985049 82.82501414 84.42794579 86.00894959
 87.56832551 89.1063694  90.62337309 92.1196244  93.59540723 95.05100157]",0.0838019847869873,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 1, 1], [1]]]",757.7318,68
12,97.69635321534297,96.36558327034516,72.95539712905884,113.2653417388184,False,[195.5963591    1.01440152 333.46967782],"[77.88705561 79.55818201 81.20558333 82.82959639 84.43055323 86.00878119
 87.56460294 89.0983366  90.61029574 92.1007895  93.57012263 95.01859555
 96.4465044 ]",0.0826773643493652,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 1, 1], [1]]]",757.7318,68
13,97.91207406940858,91.57848324514993,73.08038330078125,101.06446703303584,False,[104.51010746   1.08618965  39.96337794],"[77.28864571 79.44868123 81.43731693 83.26815347 84.9537123  86.50552125
 87.93419345 89.24949985 90.46043609 91.57528397 92.60166817 93.5466083
 94.41656701 95.21749408]",0.0856027603149414,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 1, 1], [1]]]",757.7318,68
14,98.1120488757322,95.36407155454776,72.98180389404297,100.47126616682482,False,[103.35961577   1.09207281  37.04262895],"[77.24163363 79.44364433 81.46000321 83.30636258 84.99705515 86.54520518
 87.96283047 89.26093558 90.44959727 91.53804272 92.53472118 93.44736955
 94.28307241 95.04831704 95.74904379]",0.0171349048614501,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 1, 1], [1]]]",757.7318,68
15,98.22856962902311,97.58755353993448,72.98964834213257,101.51050040573482,False,[105.48366544   1.08145289  42.61772408],"[77.3434943  79.46295624 81.42278451 83.23500239 84.91072761 86.46024053
 87.89304721 89.21793772 90.44304011 91.57587021 92.6233778  93.59198918
 94.48764668 95.31584503 96.08166512 96.78980515]",0.0127718448638916,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 1, 1], [1]]]",757.7318,68
16,98.42067141147572,97.59385235575712,72.93664765357971,101.62659317861458,False,[105.74549068   1.08027537  43.33280412],"[77.35696151 79.46651605 81.41930937 83.22699041 84.9003425  86.44934761
 87.88324599 89.21059124 90.43930133 91.57670584 92.62958971 93.60423366
 94.50645172 95.34162587 96.11473814 96.83040036 97.49288164]",0.0128304958343505,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 1, 1], [1]]]",757.7318,68
17,98.64898910373496,96.87578735197783,72.93874931335449,100.85074011594604,False,[104.04308331   1.08882178  38.64050916],"[77.24957493 79.43528356 81.4426907  83.2863415  84.97959454 86.53471869
 87.96298195 89.27473313 90.47947683 91.58594229 92.60214667 93.53545311
 94.3926241  95.17987046 95.90289637 96.56694068 97.17681488 97.73693795]",0.0138969421386718,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 1, 1], [1]]]",757.7318,68
18,98.79857655728412,98.31821617535904,72.964284658432,100.8851360388866,False,[104.11599964   1.08840872  38.84318407],"[77.25519768 79.43703358 81.44164439 83.28342567 84.97560365 86.53033024
 87.95877027 89.27118168 90.47698918 91.58485196 92.6027258  93.5379203
 94.39715128 95.18658907 95.9119028  96.57830111 97.19056954 97.75310494
 98.269947  ]",0.0110862255096435,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 1, 1], [1]]]",757.7318,68
19,99.00484978270454,98.33081380700428,72.94499778747559,100.70412088131232,False,[103.72849704   1.09071039  37.74576564],"[77.22079734 79.42534564 81.44654973 83.29965767 84.99864942 86.55634225
 87.98448747 89.29385908 90.49433505 91.59497183 92.60407268 93.52925031
 94.3774843  95.15517378 95.86818568 96.52189898 97.12124535 97.67074627
 98.17454722 98.63644888]",0.0113389492034912,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 1, 1], [1]]]",757.7318,68
20,99.11979593122126,98.47568657092468,73.00573110580444,100.48939878561384,False,[103.27440897   1.09363626  36.44310709],"[77.17387721 79.40858391 81.45195681 83.32037775 85.02882598 86.59099823
 88.01941855 89.32553865 90.5198298  91.61186669 92.61040425 93.52344783
 94.35831734 95.12170599 95.81973391 96.45799724 97.04161298 97.57525999
 98.06321658 98.50939472 98.91737143]",0.0109612941741943,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 1, 1], [1]]]",757.7318,68
21,99.17963091264092,98.6079617031998,72.94936418533325,100.2778708340453,False,[102.83460878   1.09672783  35.16702643],"[77.12130763 79.38913725 81.45695167 83.34239158 85.06154181 86.62906858
 88.05834458 89.36156308 90.54984194 91.63331846 92.62123588 93.52202219
 94.34336207 95.09226245 95.77511224 96.3977369  96.96544809 97.483089
 97.95507565 98.38543462 98.77783733 99.13563139]",0.0109312534332275,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 1, 1], [1]]]",757.7318,68
22,99.29615166593184,98.6835474930713,72.91998052597046,100.07300700513984,False,[102.41631487   1.09993649  33.94007069],"[77.06388572 79.3673212  81.46147437 83.36535991 85.09626488 86.66990571
 88.10057089 89.40125069 90.58375516 91.65882129 92.63621056 93.52479758
 94.3326506  95.06710484 95.73482906 96.34188614 96.89378807 97.39554607
 97.85171605 98.26643997 98.64348349 98.98627012 99.29791232]",0.0112106800079345,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 1, 1], [1]]]",757.7318,68
23,99.32764376141589,98.7087427563618,72.8715980052948,99.876880025435,False,[102.02349418   1.10321949  32.77634792],"[77.00263816 79.34364111 81.46561498 83.3890526  85.13252943 86.71288296
 88.14537536 89.4438408  90.62081914 91.68767696 92.65471736 93.53127946
 94.3258286  95.04603808 95.69886328 96.2906088  96.8269894  97.31318511
 97.75389135 98.15336421 98.51546156 98.84368033 99.14119028 99.41086458]",0.0103259086608886,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 1, 1], [1]]]",757.7318,68
